Gene,WGCNA_Modules, IntraModular Connectivity,
Os04g0670400,LightCyan,0.804152219605307,
Os08g0174700,Green,0.803958090800243,
Os07g0174400,Tan,0.80370073016149,
Os01g0164900,GreenYellow,0.802512318522904,
Os02g0645600,Tan,0.802096661613343,
Os06g0709000,Black,0.802006158461783,
Os01g0712700,Pink,0.801682403227957,
Os04g0483000,Black,0.801577030839437,
Os07g0238800,Yellow,0.80049676169895,
Os10g0397800,Grey60,0.800254606841037,
Os10g0447400,Brown,0.800199256090452,
Os07g0291200,Turquoise,0.799850949867734,
Os01g0152300,GreenYellow,0.799321521269931,
Os01g0720700,Pink,0.798632749277226,
Os08g0130000,royalBlue,0.797655088476226,
Os07g0406300,Yellow,0.795842982708887,
Os02g0127700,Purple,0.795428192074545,
Os09g0360900,Blue,0.79385579054503,
Os09g0255000,Cyan,0.793648066095478,
Os01g0678500,Magenta,0.793325788328123,
Os05g0112200,Blue,0.79253434148916,
Os09g0525400,Green,0.792339080998042,
Os03g0581200,Brown,0.791040472388879,
Os11g0300400,Pink,0.790794262781763,
Os05g0533500,Tan,0.79037503079307,
Os03g0713000,Pink,0.789679282580954,
Os06g0470800,LightCyan,0.789360026247589,
Os04g0521300,Blue,0.78901134811277,
Os10g0415400,Brown,0.788695070724099,
Os03g0576900,Red,0.788194875124713,
Os01g0609000,royalBlue,0.787226533946968,
Os06g0514100,Turquoise,0.785449772018226,
Os04g0402700,GreenYellow,0.785140541470471,
Os05g0535566,Cyan,0.784219847369696,
Os01g0516700,royalBlue,0.784170576860034,
Os01g0762400,Purple,0.783709367282867,
Os06g0152300,lightGreen,0.782772679869124,
Os06g0287200,Brown,0.782294200114768,
Os04g0457400,Salmon,0.78191030556161,
Os09g0528200,Tan,0.781907512538638,
Os03g0817000,Brown,0.78176844316318,
Os01g0881900,Magenta,0.781612033237803,
Os03g0144700,Brown,0.781200318607971,
Os05g0194550,Grey60,0.78044542727746,
Os05g0427200,Black,0.77934281548593,
Os05g0455400,Magenta,0.778874436838629,
Os04g0617050,LightCyan,0.778797026831865,
Os02g0760400,Grey60,0.777576025690561,
Os04g0649600,Brown,0.777054966858139,
Os12g0119350,LightCyan,0.776864406316626,
Os07g0468100,Red,0.776795706176013,
Os12g0577200,Grey,0.776621254233098,
Os10g0577100,Turquoise,0.775131382090389,
Os04g0614100,MidnightBlue,0.774136627156859,
Os01g0655250,Cyan,0.773978729891672,
Os02g0108700,Red,0.773244906413213,
Os04g0368000,GreenYellow,0.77283728585046,
Os02g0530600,Tan,0.772513476720094,
Os06g0693300,GreenYellow,0.772307089272859,
Os04g0659800,Blue,0.771649494789589,
Os09g0272500,Pink,0.770535573256104,
Os04g0444900,Pink,0.770342740680257,
Os12g0116900,Brown,0.768965927526818,
Os01g0218100,Tan,0.766662231132897,
Os02g0453000,Cyan,0.766034405572134,
Os07g0656100,royalBlue,0.766029031770913,
Os03g0701800,Black,0.765060508479386,
Os05g0103500,lightGreen,0.764754560758856,
Os06g0228500,Red,0.764599027681046,
Os06g0125600,Salmon,0.764411387293699,
Os05g0486100,Cyan,0.764194511418243,
Os07g0176966,Yellow,0.763168814173559,
Os08g0526350,GreenYellow,0.763043054919837,
Os02g0152200,Salmon,0.762651031937625,
Os11g0524900,Pink,0.762143726214804,
Os01g0905800,Pink,0.761466629369645,
Os06g0495800,Tan,0.760908190022496,
Os02g0626200,MidnightBlue,0.760847808620242,
Os01g0102500,Black,0.760841637583236,
Os01g0882200,Turquoise,0.760797617782634,
Os06g0657500,Turquoise,0.759913882054542,
Os08g0508700,Blue,0.759631052920644,
Os01g0565900,Red,0.759549956792641,
Os01g0204000,Blue,0.759538954138035,
Os07g0148200,Blue,0.759423280831441,
Os01g0155800,Pink,0.75905638382493,
Os02g0590800,Red,0.758521017216625,
Os03g0691800,lightYellow,0.758372006683586,
Os07g0515700,Blue,0.757567645344431,
Os08g0319900,lightGreen,0.75609537877851,
Os10g0567600,Magenta,0.754845612576304,
Os01g0773000,Yellow,0.754593055876331,
Os11g0106900,GreenYellow,0.754470124427507,
Os11g0695800,Grey60,0.754257488014847,
Os06g0574100,Yellow,0.751979019232019,
Os02g0159400,Green,0.750201191378395,
Os08g0474600,Salmon,0.749215464262432,
Os03g0161600,Turquoise,0.749034786063168,
Os02g0277600,Black,0.747941278758048,
Os08g0130400,Grey60,0.747806749374965,
Os05g0574800,Green,0.74715723462357,
Os01g0667600,GreenYellow,0.746797681963177,
Os02g0532800,Magenta,0.746415798866878,
Os02g0735200,royalBlue,0.746174212561531,
Os07g0686900,Turquoise,0.746015654515842,
Os07g0175900,Turquoise,0.745884871047601,
Os04g0636000,LightCyan,0.74543823376221,
Os01g0207400,Blue,0.74490819546192,
Os10g0407000,Magenta,0.744504172396592,
Os06g0223900,Turquoise,0.743633202611972,
Os07g0683900,Turquoise,0.742593229407397,
Os01g0815400,Magenta,0.74193357446869,
Os12g0238000,royalBlue,0.741800197880437,
Os08g0447000,Pink,0.741548924906802,
Os05g0439200,Salmon,0.741518489628417,
Os01g0276700,royalBlue,0.740791334385688,
Os01g0880300,Brown,0.739123451296968,
Os09g0499000,Red,0.738708229893805,
Os03g0725800,GreenYellow,0.738365079650894,
Os02g0190800,lightYellow,0.738237220147602,
Os02g0190600,Brown,0.737949892992356,
Os02g0141100,Purple,0.737924980282303,
Os02g0625900,Tan,0.737515304714466,
Os10g0142500,Salmon,0.737491781843648,
Os05g0583075,Cyan,0.737073233748042,
Os05g0387200,Brown,0.736723876374003,
Os05g0209100,Grey,0.736671027147121,
Os02g0769900,MidnightBlue,0.73663580706279,
Os02g0467600,lightYellow,0.736006690217147,
Os10g0539500,Grey,0.735912627517551,
Os10g0567400,Green,0.735902296605511,
Os06g0213200,Blue,0.734538259410797,
Os10g0530400,Green,0.73331911203749,
Os03g0198600,Black,0.732928402461145,
Os02g0451900,Salmon,0.732766783880603,
Os02g0704800,lightGreen,0.732426660276376,
Os08g0434700,Salmon,0.732399174828641,
Os03g0819700,Black,0.732025939206385,
Os04g0431000,Pink,0.731543201404263,
Os10g0575950,Green,0.730683391777116,
Os05g0332600,Pink,0.730101555260075,
Os08g0113000,Grey,0.729919308432721,
Os11g0284900,Brown,0.729002532842342,
Os01g0952500,Magenta,0.728846324186619,
Os06g0560400,MidnightBlue,0.728492572955755,
Os06g0185800,Yellow,0.727557632534516,
Os06g0153600,LightCyan,0.725320276394634,
Os06g0237000,Tan,0.725145420272031,
Os11g0305400,Brown,0.724677025013751,
Os05g0370200,Brown,0.724486430729942,
Os04g0393900,royalBlue,0.724162710345293,
Os06g0542000,Purple,0.723617769356714,
Os10g0535900,Pink,0.72186380847926,
Os06g0131500,Magenta,0.721314459380772,
Os01g0854800,Yellow,0.721247850823363,
Os06g0731950,LightCyan,0.721141808569209,
Os10g0370000,Turquoise,0.720554542035976,
Os07g0147550,Magenta,0.720109115363237,
Os06g0327300,lightGreen,0.72001358657871,
Os02g0284800,Purple,0.719762675209121,
Os12g0194900,Green,0.71925470388054,
Os04g0196300,Blue,0.717859452803226,
Os03g0838100,Blue,0.717671997487573,
Os01g0300400,Cyan,0.717455320771222,
Os12g0149900,Red,0.717392304882497,
Os06g0112200,Turquoise,0.716859192271575,
Os09g0567500,Tan,0.716786438014535,
Os07g0524000,Brown,0.71651887249841,
Os07g0185900,Turquoise,0.71645785117358,
Os05g0123400,Turquoise,0.71640516433948,
Os02g0700500,Red,0.715473388550712,
Os02g0203500,Cyan,0.715330216617251,
Os09g0514700,Blue,0.715275618494214,
Os05g0398800,Turquoise,0.715239280347391,
Os05g0194000,Blue,0.714781643141272,
Os09g0440200,MidnightBlue,0.714420512282895,
Os06g0602700,Grey60,0.714371601714589,
Os03g0835150,Salmon,0.714215378715145,
Os03g0799000,Grey,0.713472523973995,
Os02g0202900,Salmon,0.712655942922929,
Os03g0803500,LightCyan,0.712625572709249,
Os07g0182200,Yellow,0.712575486508858,
Os03g0269100,Green,0.71165436431401,
Os01g0626900,Turquoise,0.71156076567944,
Os01g0523000,Brown,0.711224471321702,
Os03g0725050,LightCyan,0.711077744150516,
Os04g0510700,Yellow,0.710783058010158,
Os11g0128000,Blue,0.710578656794755,
Os11g0604700,lightGreen,0.710519529670387,
Os06g0217600,Yellow,0.710040665572915,
Os09g0479300,Tan,0.709837123158476,
Os10g0114400,Yellow,0.707328624713603,
Os06g0728300,Salmon,0.705179821801344,
Os10g0561800,Tan,0.705119084308386,
Os02g0153200,Blue,0.704961679567853,
Os09g0556000,Grey,0.70410675865423,
Os07g0162700,Brown,0.703149843663984,
Os06g0142050,Grey,0.701909483645908,
Os01g0802700,Tan,0.700951106516898,
Os02g0134000,Blue,0.70075507952229,
Os06g0224100,lightYellow,0.699888635339673,
Os02g0511400,Red,0.699822593055913,
Os02g0689500,Blue,0.698826898200002,
Os07g0147700,GreenYellow,0.698764008670863,
Os02g0742200,Tan,0.698616216791751,
Os04g0269600,Yellow,0.698322514467587,
Os09g0437900,Yellow,0.697985686712733,
Os03g0809400,Magenta,0.696916254827137,
Os07g0211000,Grey60,0.69675029469305,
Os02g0612100,Tan,0.695902496966902,
Os02g0271600,lightYellow,0.695460986760758,
Os05g0544900,Green,0.695107779907552,
Os03g0124800,Red,0.694862097053391,
Os01g0153300,Grey,0.69417391728226,
Os01g0761100,Blue,0.693249900906157,
Os05g0267900,Salmon,0.692694145655226,
Os06g0152400,LightCyan,0.692133348174816,
Os01g0622500,Salmon,0.692093653049714,
Os01g0248300,Red,0.69117515277696,
Os10g0333700,Turquoise,0.690895614849678,
Os07g0605200,Grey60,0.690695218941769,
Os10g0112100,Tan,0.69053904923427,
Os10g0379854,lightYellow,0.690256787723996,
Os01g0106600,Pink,0.68889264984567,
Os02g0182100,Grey60,0.688228875182348,
Os02g0332700,MidnightBlue,0.688177771403614,
Os11g0637700,Turquoise,0.687631901133257,
Os02g0556900,Turquoise,0.687227209751398,
Os08g0555000,Turquoise,0.687208636178341,
Os01g0360200,Red,0.687168057324504,
Os02g0211800,Blue,0.686630223805294,
Os11g0182200,Pink,0.686614137925884,
Os08g0411200,Purple,0.686450465161292,
Os03g0567600,Blue,0.68578990931013,
Os01g0106400,Pink,0.685588425802126,
Os02g0816900,royalBlue,0.685560636997326,
Os05g0188800,Brown,0.68415209718602,
Os04g0445600,Turquoise,0.683866562675096,
Os07g0101200,Brown,0.683592333986981,
Os12g0116700,MidnightBlue,0.683424204171217,
Os05g0475475,Pink,0.682749903632712,
Os01g0872500,Brown,0.680938548302503,
Os06g0257600,Yellow,0.680218762725292,
Os02g0820300,Tan,0.679770842198825,
Os01g0332900,Grey,0.678911783371742,
Os01g0846000,Black,0.678549949644879,
Os01g0723100,GreenYellow,0.676831349785077,
Os03g0792600,GreenYellow,0.676570076748335,
Os03g0187200,Purple,0.676359513883531,
Os01g0221300,Purple,0.675905210849471,
Os02g0730300,Magenta,0.675515239883954,
Os01g0978100,Yellow,0.675174816991065,
Os04g0603800,Salmon,0.675011700851053,
Os11g0116600,Grey,0.67407379549837,
Os06g0288100,lightYellow,0.674036641852195,
Os07g0244400,Yellow,0.673525446569603,
Os03g0132200,Black,0.672707592406143,
Os05g0518600,Pink,0.671062592832195,
Os03g0167400,Brown,0.671009856351147,
Os01g0936600,Grey,0.670934718790148,
Os10g0431900,Red,0.670750592396195,
Os05g0415800,Tan,0.670381364512164,
Os01g0802000,Blue,0.670232573550004,
Os12g0245100,Salmon,0.670222431938738,
Os08g0163500,Grey60,0.670183326231793,
Os09g0425400,Turquoise,0.669988843914558,
Os05g0494200,Tan,0.669807910572787,
Os01g0831200,MidnightBlue,0.668726958559009,
Os05g0451300,Grey,0.668407922684773,
Os02g0806300,Black,0.667717396436731,
Os11g0523110,Turquoise,0.667487867511698,
Os01g0794100,GreenYellow,0.667223143021181,
Os05g0456500,Yellow,0.666429995657721,
Os03g0753500,Grey,0.665757203117819,
Os01g0716500,GreenYellow,0.665750620289131,
Os12g0130900,Salmon,0.664976405058031,
Os06g0194000,Red,0.664779031390275,
Os04g0535400,lightYellow,0.664301214132433,
Os05g0423701,MidnightBlue,0.66413907660078,
Os08g0374000,Brown,0.664098922341539,
Os01g0842200,Magenta,0.664027304973666,
Os04g0521700,Blue,0.663358788574081,
Os05g0153300,royalBlue,0.662312163938157,
Os07g0586500,Green,0.661730843800516,
Os03g0607500,Grey60,0.661579163203586,
Os01g0179800,Pink,0.661554419638801,
Os10g0524600,Yellow,0.661069661616536,
Os03g0791200,Blue,0.66072179806452,
Os06g0241100,Black,0.660480334757232,
Os06g0365700,Tan,0.658916217299194,
Os09g0429200,Brown,0.658570239219384,
Os01g0290600,Purple,0.658416198108584,
Os10g0370700,Green,0.657776233116263,
Os01g0953100,Turquoise,0.657208286978024,
Os06g0587300,lightYellow,0.657119824940973,
Os01g0961000,Turquoise,0.656831332592099,
Os07g0551300,Red,0.656739338779654,
Os02g0129900,Pink,0.656619286275789,
Os12g0618800,Turquoise,0.656337059818901,
Os01g0169400,Cyan,0.655378955067883,
Os02g0671300,Purple,0.655322883688759,
Os01g0719400,Blue,0.655122710092516,
Os04g0611600,Salmon,0.654745718384763,
Os02g0611500,MidnightBlue,0.653875126636866,
Os02g0265200,Cyan,0.652434709675098,
Os01g0948100,Grey60,0.652162050667587,
Os03g0160400,Green,0.652102457887541,
Os06g0128600,Tan,0.651979311517803,
Os08g0414600,Purple,0.651355392072275,
Os04g0620800,Blue,0.650843447445428,
Os09g0247700,Pink,0.64976830279257,
Os03g0314200,royalBlue,0.648278045401343,
Os06g0166400,Blue,0.648133764224356,
Os12g0204600,Grey,0.646915866369216,
Os01g0223600,Turquoise,0.646016045205386,
Os03g0219200,Grey,0.645018039855513,
Os10g0477100,Turquoise,0.644712607474622,
Os04g0499800,Green,0.644662818394257,
Os10g0573400,Yellow,0.644494754032755,
Os10g0574750,MidnightBlue,0.644154225304049,
Os03g0826500,Blue,0.644133146078934,
Os05g0577700,Grey60,0.64368317535346,
Os05g0202500,Salmon,0.642964896015301,
Os04g0176200,Brown,0.642930312798325,
Os06g0175500,royalBlue,0.642893258006561,
Os06g0268800,Green,0.642796742164044,
Os04g0544200,Tan,0.642796614116583,
Os01g0866100,GreenYellow,0.642507608417284,
Os12g0541000,Pink,0.640881903872033,
Os04g0649100,Yellow,0.640268824824938,
Os05g0568000,Pink,0.639839559390942,
Os02g0276900,lightGreen,0.639161841494317,
Os06g0345200,Magenta,0.639155308585424,
Os07g0240300,royalBlue,0.639053058062925,
Os11g0220400,Purple,0.638810144124192,
Os08g0498100,royalBlue,0.6386310138533,
Os04g0688500,Cyan,0.63840148434049,
Os04g0173800,Blue,0.637827942029233,
Os09g0453200,Purple,0.637107005640726,
Os03g0735400,Salmon,0.636475093660943,
Os01g0210800,Blue,0.635555963346228,
Os05g0361000,Blue,0.63465082066386,
Os02g0738200,Blue,0.633567866120742,
Os01g0303200,Turquoise,0.633231609904822,
Os04g0492600,Cyan,0.632227589673477,
Os11g0537400,Blue,0.632170048023986,
Os01g0167400,Magenta,0.632025853938495,
Os06g0703900,Turquoise,0.632018325698629,
Os01g0152500,MidnightBlue,0.631813308097127,
Os03g0689866,Cyan,0.631279257950026,
Os07g0667900,Tan,0.631198617579838,
Os06g0139000,Cyan,0.630644089410439,
Os05g0552700,GreenYellow,0.629625783317573,
Os05g0311000,Green,0.629315338078059,
Os05g0456000,Purple,0.628923780199725,
Os04g0348400,Brown,0.62886777988242,
Os06g0129100,Salmon,0.627752863029335,
Os11g0516400,Grey60,0.627679726627071,
Os01g0306900,Purple,0.62729884043618,
Os01g0805400,Blue,0.62683903749512,
Os02g0700300,Turquoise,0.625862429502066,
Os06g0524300,Purple,0.624985353482685,
Os05g0466200,Tan,0.624725000212317,
Os07g0113200,Yellow,0.624484246543742,
Os04g0525000,Red,0.62397722248813,
Os05g0563500,Purple,0.623025860497757,
Os01g0498200,GreenYellow,0.622913290176034,
Os06g0555101,Brown,0.622796518899621,
Os06g0708700,LightCyan,0.622792573257895,
Os02g0698800,Brown,0.622411568182719,
Os05g0373400,Black,0.62161576238332,
Os06g0343200,Blue,0.62046125244682,
Os08g0367400,Yellow,0.620073831301404,
Os12g0149000,Turquoise,0.619961454170156,
Os03g0149800,Turquoise,0.619013522166296,
Os04g0615500,Grey,0.617305799436563,
Os05g0114500,Purple,0.617271418023963,
Os03g0624300,Magenta,0.616947648555497,
Os03g0701550,Purple,0.616312853781121,
Os10g0334500,Turquoise,0.616040069088271,
Os01g0167500,Grey,0.615214247019551,
Os03g0198900,GreenYellow,0.615121335174934,
Os01g0324400,Purple,0.614285479688892,
Os06g0104200,Blue,0.614188951614102,
Os01g0841200,Black,0.614135526331361,
Os04g0463800,Tan,0.613552226221353,
Os04g0573900,Cyan,0.613336265670391,
Os06g0605600,LightCyan,0.613195931718495,
Os03g0360800,Purple,0.613067282440517,
Os11g0618600,Brown,0.612903089577569,
Os04g0448100,Blue,0.61248790164019,
Os01g0933600,Green,0.612079527753605,
Os12g0560400,Grey,0.612061348673644,
Os07g0642100,Green,0.611295123050854,
Os01g0917500,Turquoise,0.611191973745489,
Os03g0115500,lightGreen,0.611123754063002,
Os01g0600300,Turquoise,0.610738054838648,
Os06g0538400,Salmon,0.610307714720133,
Os07g0664200,royalBlue,0.610135072055827,
Os08g0533600,Grey,0.610113634680531,
Os04g0613900,Salmon,0.609121084893846,
Os03g0572250,Green,0.608641925301506,
Os11g0264600,lightGreen,0.608110087937179,
Os01g0797800,Black,0.608014050858934,
Os10g0492400,Pink,0.607864492105315,
Os09g0386200,Purple,0.607827158375083,
Os08g0531000,royalBlue,0.607772678283774,
Os03g0847600,Blue,0.606640767018673,
Os02g0824400,Yellow,0.606485441575907,
Os03g0724100,Pink,0.606236966288889,
Os04g0525700,Grey60,0.606173277545874,
Os08g0559400,LightCyan,0.606066783426593,
Os12g0639700,Tan,0.606024537677479,
Os05g0280350,lightGreen,0.605990063218927,
Os05g0551000,Brown,0.605292939034657,
Os06g0693000,GreenYellow,0.604906500614249,
Os05g0534000,Purple,0.604169967582907,
Os02g0161100,GreenYellow,0.603544268599556,
Os07g0682800,royalBlue,0.603252038307818,
Os10g0554050,GreenYellow,0.603204011391709,
Os05g0197200,Red,0.602947980717205,
Os02g0657550,royalBlue,0.602874299200721,
Os02g0117200,Turquoise,0.602812060838477,
Os02g0695600,Turquoise,0.602793704908412,
Os01g0757051,royalBlue,0.602704283134441,
Os01g0801100,Blue,0.601637335304929,
Os07g0695300,Black,0.601321219902574,
Os01g0129600,Blue,0.601050985798288,
Os02g0119700,Tan,0.600975114720462,
Os10g0147900,royalBlue,0.600601477569943,
Os01g0152900,Grey,0.599372173131791,
Os02g0654000,MidnightBlue,0.599200510613493,
Os03g0252100,royalBlue,0.599096925959195,
Os01g0776600,GreenYellow,0.598782089594586,
Os04g0455700,MidnightBlue,0.598643315593187,
Os08g0510300,Blue,0.598551303569463,
Os03g0189100,Magenta,0.598525848670969,
Os08g0101500,Brown,0.597792477649942,
Os06g0146100,Brown,0.597625040419303,
Os03g0734100,Blue,0.597403093266547,
Os04g0389901,MidnightBlue,0.597344126697802,
Os05g0526300,MidnightBlue,0.597324475978249,
Os07g0620800,Yellow,0.596956622051009,
Os09g0497000,Pink,0.596954325640572,
Os08g0110000,Turquoise,0.596953785938948,
Os04g0648800,MidnightBlue,0.596703212943727,
Os05g0558900,lightGreen,0.595769106894229,
Os01g0716400,Salmon,0.59549512820895,
Os07g0106000,GreenYellow,0.595437350774906,
Os02g0533700,Salmon,0.595099200787397,
Os12g0163400,Black,0.594853146300665,
Os07g0649100,Turquoise,0.594592685649134,
Os07g0167100,Grey,0.594271772338235,
Os04g0330200,LightCyan,0.594050083689381,
Os10g0479700,Red,0.593622286540148,
Os04g0603300,Black,0.593513921576505,
Os10g0573100,royalBlue,0.59091479832028,
Os02g0723200,Yellow,0.590746282704377,
Os03g0101300,Turquoise,0.590661772458319,
Os02g0820500,Red,0.590398338528398,
Os04g0385900,Pink,0.590004277032536,
Os01g0343200,Blue,0.589633531902787,
Os03g0431600,Grey,0.589589073990568,
Os02g0788800,GreenYellow,0.589386660533579,
Os02g0290400,Purple,0.588490173261781,
Os01g0281000,Purple,0.587499146338346,
Os09g0491652,Magenta,0.587033087546524,
Os10g0204100,Salmon,0.586912199709864,
Os12g0417100,Turquoise,0.586853741801932,
Os01g0217800,LightCyan,0.586812394630141,
Os10g0503800,Tan,0.586799458066391,
Os10g0403700,lightGreen,0.586413806694056,
Os10g0400200,Purple,0.585632143389796,
Os12g0552500,Blue,0.585132181434043,
Os02g0799100,Turquoise,0.584040618770885,
Os03g0431100,Grey,0.58381662476173,
Os06g0672801,Cyan,0.583605206574925,
Os07g0479100,Brown,0.581445963513533,
Os02g0805500,Blue,0.581356656271684,
Os06g0729000,Purple,0.580892729498504,
Os04g0647900,MidnightBlue,0.580590349029334,
Os07g0613600,Cyan,0.580453186124104,
Os06g0500700,Brown,0.57989144482701,
Os01g0953600,royalBlue,0.579857618556825,
Os02g0520100,GreenYellow,0.579832030632421,
Os09g0280750,Tan,0.579664996778001,
Os06g0245900,royalBlue,0.579633696958426,
Os03g0823400,Brown,0.579181794400324,
Os08g0230800,Salmon,0.578631138414813,
Os12g0244100,Black,0.578546773657053,
Os03g0802650,lightGreen,0.578298389625727,
Os03g0113000,Grey,0.578269337541497,
Os07g0452700,Purple,0.578129728353139,
Os05g0112800,Blue,0.578033567096706,
Os10g0112600,Magenta,0.577095798410802,
Os03g0407000,Grey60,0.57695986752824,
Os02g0715000,Turquoise,0.576491466756224,
Os03g0174800,Magenta,0.57632508780221,
Os01g0311800,Turquoise,0.575964489780212,
Os01g0253500,Tan,0.575266668355504,
Os02g0224800,Red,0.5745687336785,
Os11g0531700,royalBlue,0.574299815405094,
Os02g0831600,Purple,0.57339288361163,
Os03g0434400,Blue,0.572538678163091,
Os06g0106000,Black,0.572412123284147,
Os07g0458700,Turquoise,0.572096134605646,
Os08g0475100,Turquoise,0.571867271814778,
Os10g0142600,Brown,0.570925312478708,
Os06g0132100,Grey,0.570632761865218,
Os11g0297800,Pink,0.570547905162059,
Os11g0123500,Tan,0.570131196730376,
Os07g0164900,royalBlue,0.569982167870474,
Os02g0202300,Cyan,0.568857522848697,
Os10g0422000,Red,0.568810640340268,
