Source,Target,k,pcc
6,916,50,0.737053360870611
6,926,44,0.836377660755156
6,928,30,0.831925625625853
6,939,40,0.711273589376243
6,975,44,0.769237687771709
6,979,85,0.677614801669533
6,1008,79,0.687029334159828
6,1019,53,0.72219302040853
6,1023,39,0.799106976108318
6,1031,12,0.87937468023203
6,1043,10,0.872948577337009
6,1086,84,0.582374608135055
6,1087,92,0.68033042562139
6,1089,70,0.793957558937655
6,1115,27,0.850608303406133
6,1118,6,0.887712931690052
6,1126,80,0.81100003819306
6,1132,52,0.81826991692542
6,1149,75,0.731761853823095
6,1161,22,0.844306801100613
6,1166,26,0.852656828854289
6,1169,63,0.750855732653729
6,1176,83,0.716652566532122
6,1194,28,0.850392805287364
6,1215,30,0.847393005812131
6,1252,74,0.780143517950495
6,1276,77,0.781854378587816
6,1292,57,0.73076399538013
6,1303,99,0.762752277452743
6,1315,17,0.812558317671654
6,1316,19,0.854440925003539
6,1328,65,0.821340729073172
6,1331,85,0.736527379832096
6,1335,51,0.760302782986101
6,1343,18,0.845026628340797
6,1367,42,0.754589581185342
6,1390,31,0.737793912411137
6,1391,77,0.787590370864951
6,1427,61,0.745365146750046
6,1439,60,0.724468057838026
6,1481,4,0.885477219809103
6,1516,71,0.812404334062296
6,1525,40,0.802826263566903
6,1527,27,0.822236295363071
6,1542,44,0.835987012096557
6,1552,75,0.748449950324422
6,1554,96,0.789474822621586
6,1569,26,0.833764038541856
6,1578,21,0.834803654465586
6,1583,17,0.86565045551536
6,1608,10,0.8658415137054
6,1620,42,0.775860027560985
6,1625,39,0.771256209054515
6,1634,45,0.830975900223331
6,1708,32,0.789300172718012
6,1721,91,0.674473254201034
6,1745,93,0.776250567796598
6,1749,95,0.729861712097835
6,1756,75,0.769105314010282
6,1769,38,0.741249179628418
6,1778,88,0.607192789581027
6,1807,74,0.67085816158625
6,1824,47,0.788847816194307
6,1852,20,0.816723306092443
6,1885,57,0.768424262003487
6,1890,70,0.769354791186386
6,1913,11,0.822655262774685
6,1968,1,0.919103177902319
6,1977,58,0.827681751913971
6,2038,38,0.754731283857339
6,2060,77,0.792605970060673
6,2089,69,0.734309808900071
6,2111,65,0.74363038845112
6,2157,86,0.804674609477931
6,2160,86,0.768722769588909
6,2211,30,0.847191321393704
6,2221,94,0.80062602783079
6,2222,72,0.728470105879334
6,2251,89,0.784167924748018
6,2281,90,0.802668939603173
6,2301,96,0.800318805122474
6,2313,50,0.811358856293511
6,2317,81,0.681046163753043
6,2325,16,0.822101854779925
6,2345,73,0.812952508301341
6,2352,86,0.804799222937461
6,2370,56,0.829569753720727
6,2372,63,0.811194272120613
6,2391,34,0.820140512988814
6,2403,78,0.764832420344304
6,2406,77,0.70308314821414
6,2407,19,0.864500480235392
6,2419,47,0.827743557353785
6,2441,26,0.845917932072285
6,2454,88,0.804343219788886
6,2467,43,0.652782390831494
6,2481,98,0.793564814406802
6,2494,57,0.743755325554084
6,2495,55,0.785309967422987
6,2497,62,0.772788597604683
6,2532,47,0.767673795607258
6,2533,50,0.811544127180452
6,2565,32,0.7466090207159
6,2570,100,0.750005237228805
6,2575,33,0.84604616584277
6,2586,16,0.870548782336377
6,2587,15,0.725380410131142
6,2598,96,0.77207972418144
6,2606,77,0.795348504383189
6,2621,42,0.836639443217193
6,2634,33,0.845607660538697
6,2686,27,0.834162313595975
6,2691,47,0.835034914913963
6,2701,48,0.819567970220385
6,2718,38,0.836949351909703
6,2742,88,0.760444030869787
6,2764,99,0.7521639826722
6,2782,13,0.874151698749848
6,2823,17,0.843575618156808
6,2834,21,0.810147947596872
6,2847,79,0.765560384698478
6,2850,74,0.717813858865287
6,2851,88,0.758273915555538
6,2860,98,0.79755681923815
6,2868,37,0.800716083465237
6,2871,54,0.831298630729327
6,2884,37,0.76288317475685
6,2925,47,0.775234238530462
6,2890,20,0.853795253460136
6,2902,89,0.750641642673016
6,2926,58,0.767310182910395
6,2927,23,0.853921211410749
7,41,19,0.786730965667374
7,67,10,0.794697415730657
7,79,29,0.700922262217393
7,104,51,0.788481852064852
7,131,13,0.724095903079014
7,205,28,0.76049004319584
7,207,66,0.768852061450161
7,213,35,0.72723702144514
7,233,80,0.718680778819909
7,330,53,0.76820825522199
7,405,15,0.736842212322837
7,416,11,0.839625232522724
7,457,23,0.70160993995375
7,480,71,0.608355343964172
7,493,22,0.826580172712442
7,529,86,0.72348713950952
7,536,14,0.840021416388133
7,585,83,0.708564618324353
7,596,10,0.754027386259211
7,598,51,0.788038609300881
7,605,26,0.795016740165656
7,609,6,0.868042284480101
7,614,31,0.815269387784931
7,626,7,0.866253326856433
7,656,5,0.817082712754727
7,661,97,0.740135168631545
7,679,86,0.732933066984295
7,688,19,0.830817119375099
7,711,37,0.784737126806149
7,724,16,0.838698350024223
7,766,73,0.756923623913767
7,779,81,0.517291185800965
7,787,3,0.88790146830294
7,814,65,0.770201829906977
7,819,78,0.750505447395645
7,837,64,0.771245466453723
7,842,1,0.887966776927905
7,870,6,0.848941517372163
7,875,85,0.750241230819201
7,894,20,0.830454514557111
7,898,96,0.6038056488579
7,925,72,0.735751369955956
7,930,29,0.817371822023494
7,982,2,0.755384000657908
7,1101,48,0.763201928207563
7,1201,6,0.842821289377915
7,1273,87,0.631623103366443
7,1300,20,0.756252395703271
7,1314,79,0.739196163752947
7,1358,42,0.79588820186706
7,1380,2,0.897844285931558
7,1414,92,0.747074605894947
7,1428,7,0.827716681978822
7,1469,47,0.739940338317112
7,1561,24,0.823050374483679
7,1672,2,0.699788344156525
7,1678,93,0.745150376614904
7,1696,15,0.624995807506242
7,1705,55,0.724333750669381
7,1788,4,0.838978417732609
7,1838,16,0.808747886550455
7,1859,71,0.749132955427779
7,1865,5,0.887341885235986
7,1893,36,0.809183027460481
7,1978,63,0.773466799257155
7,2092,5,0.717604549207304
7,2125,35,0.810407477777835
7,2156,59,0.747527968437929
7,2175,1,0.921477677387085
7,2225,11,0.820638410306387
7,2272,25,0.821945578597075
7,2316,7,0.866425963645002
7,2435,23,0.824634314480814
7,2541,74,0.756262321388114
7,2543,75,0.692519141072672
7,2556,41,0.800170872881487
7,2559,82,0.697015880708244
7,2669,20,0.806120881528377
7,2708,34,0.783185087023522
7,2830,48,0.792412953014083
7,2831,12,0.843297396673432
7,2928,51,0.640451687491945
8,72,75,0.704993155183962
8,77,56,0.714868246247766
8,102,29,0.747215151725379
8,169,4,0.791118807687723
8,270,88,0.697004011363582
8,276,10,0.715537679429926
8,310,14,0.766593022389302
8,341,41,0.711837023432603
8,358,5,0.758335638527747
8,415,35,0.717051592568644
8,435,26,0.749122958960392
8,442,25,0.752198164022707
8,531,7,0.779313904975155
8,552,96,0.613730210753475
8,594,54,0.71606265421758
8,677,84,0.654000204742945
8,832,44,0.69206235616385
8,915,50,0.717115590428156
8,936,95,0.693840940597343
8,954,9,0.778405209504237
8,962,16,0.718588386339408
8,971,30,0.745545698480557
8,1035,37,0.714854930883757
8,1036,11,0.772680624458232
8,1102,20,0.759840460284371
8,1172,28,0.701395261332492
8,1179,50,0.717221968088812
8,1379,59,0.598496519128124
8,1383,16,0.598059341464837
8,1613,43,0.722702450207397
8,1642,17,0.592204786172759
8,1717,29,0.707589849356459
8,1718,12,0.762816123993776
8,1746,70,0.656707179463549
8,1747,13,0.766506933742202
8,1786,59,0.587445552706887
8,1826,41,0.700540048611808
8,1860,70,0.641780855223238
8,1903,10,0.77634805716731
8,1960,53,0.687840643096402
8,1964,71,0.677823930236908
8,2069,79,0.702625174637641
8,2070,73,0.675099838920513
8,2076,86,0.568639154723536
8,2084,63,0.658539609736493
8,2113,96,0.691893902578871
8,2149,72,0.705804921659179
8,2205,72,0.70606852173649
8,2260,66,0.708875955477458
8,2262,58,0.713299353262924
8,2321,21,0.759455134065794
8,2330,9,0.763461239881243
8,2339,39,0.730799250032867
8,2414,1,0.819978536558912
8,2434,2,0.807598181039324
8,2455,6,0.782313770156427
8,2573,16,0.764353733287108
8,2730,12,0.772255023833979
8,2747,99,0.688959352283411
8,2766,42,0.726249859138871
8,2904,73,0.663631073329596
8,2922,53,0.658654729795956
9,12,26,0.862280187799521
9,84,39,0.843473797523127
9,98,22,0.865565137359961
9,129,69,0.812615957787452
9,184,31,0.820073802329492
9,228,4,0.895670020946657
9,249,85,0.819182933432606
9,279,36,0.83940366215861
9,344,61,0.831095243339083
9,403,96,0.75920886922525
9,410,42,0.813961863283594
9,456,21,0.77849111878594
9,500,13,0.867832591176782
9,515,28,0.858392442740698
9,580,50,0.828112985410618
9,647,58,0.828164265095429
9,655,87,0.762754861233693
9,665,68,0.732281696613266
9,713,1,0.901959299120041
9,728,62,0.832751274687929
9,806,94,0.790842503753092
9,866,5,0.890845352485844
9,872,5,0.891336732260489
9,934,91,0.75954092967645
9,969,33,0.78761021455828
9,1069,94,0.81400638989687
9,1157,14,0.873986736607047
9,1272,64,0.832433491200154
9,1290,32,0.857368611326315
9,1302,19,0.832134349483071
9,1368,15,0.876951174293187
9,1375,23,0.821629121437711
9,1394,1,0.861299959047595
9,1459,51,0.838395443144467
9,1509,62,0.832543179626843
9,1566,80,0.825470441995529
9,1621,54,0.83419367408259
9,1626,33,0.854227251934544
9,1663,2,0.888959021027623
9,1700,19,0.868211994415334
9,1701,83,0.803010301942655
9,1712,14,0.881329207203163
9,1766,35,0.852166019228806
9,1779,70,0.813396995501996
9,1828,88,0.57114836853907
9,1898,87,0.791650596969115
9,1900,19,0.798419999438235
9,1929,19,0.823378260672297
9,1938,55,0.837329347533047
9,1974,59,0.834298137797256
9,2006,44,0.844695423426362
9,2012,70,0.828896307317467
9,2055,80,0.824805801507692
9,2115,70,0.829398380831212
9,2131,77,0.726394929193993
9,2170,89,0.819187737959534
9,2185,58,0.834970607951616
9,2224,38,0.838441366993895
9,2246,3,0.897847093572553
9,2268,17,0.809885394121643
9,2292,28,0.858470541932902
9,2331,40,0.770806400007093
9,2343,9,0.889387437195654
9,2389,35,0.852064596740745
9,2440,48,0.841112868100736
9,2446,70,0.810934149734582
9,2529,62,0.762939844922407
9,2605,55,0.837035092571407
9,2671,51,0.838299908216321
9,2678,42,0.846456411297118
9,2705,86,0.743296473139065
9,2900,52,0.791263380886517
9,2929,94,0.750087408433712
9,2918,77,0.8264019911984
10,31,22,0.733925671984973
10,122,89,0.648994377217346
10,246,64,0.677004722967306
10,291,40,0.701231894912748
10,370,17,0.743531595288349
10,380,91,0.647502336533027
10,714,46,0.695750056671862
10,775,13,0.73731780638952
10,929,17,0.722276008128337
10,1027,21,0.735330157718918
10,1138,53,0.688454296147292
10,1151,2,0.804189026738252
10,1184,3,0.802340367272838
10,1209,15,0.746462724270087
10,1218,57,0.593793876804664
10,1246,30,0.716799325881766
10,1354,82,0.656440181058871
10,1517,65,0.675308521059167
10,1568,7,0.778960425806729
10,1652,96,0.646022674517652
10,1784,6,0.785092183308502
10,1796,92,0.646964252254404
10,1809,55,0.685621791043563
10,1918,71,0.667407229826822
10,1992,92,0.647477612556985
10,1993,89,0.648605014748393
10,2010,33,0.713378962576281
10,2082,65,0.675293058755625
10,2213,98,0.643608949443946
10,2261,59,0.68458551164354
10,2269,15,0.746282836111132
10,2353,50,0.693063581585265
10,2371,6,0.785294882696853
10,2395,38,0.70636053958164
10,2448,77,0.660817812427915
10,2464,69,0.670935097609929
10,2636,60,0.678672207502841
10,2687,14,0.748917781536413
10,2824,28,0.719521075134937
10,2825,71,0.667265104463455
10,2832,70,0.667730074840804
10,2835,45,0.696987711280611
10,2852,23,0.733272833937191
10,2884,84,0.655466886275695
10,2887,91,0.566451615965776
10,2919,60,0.678764596396682
11,132,97,0.636059880403881
11,181,83,0.645183545551062
11,245,21,0.698535381437886
11,280,34,0.685094174888425
11,470,28,0.691209856580125
11,545,31,0.689499749379501
11,574,60,0.659215308149783
11,610,85,0.643310823987312
11,774,6,0.729913006816033
11,776,52,0.665770706855783
11,861,88,0.641343297154774
11,935,12,0.713824697077101
11,1005,47,0.669023599094295
11,1028,54,0.663134945883092
11,1057,64,0.655168657280142
11,1106,20,0.702333395833332
11,1129,70,0.652950850964407
11,1146,25,0.694306563498605
11,1261,8,0.725498692484381
11,1295,57,0.661203479784779
11,1324,21,0.698519069884253
11,1447,3,0.743945662022984
11,1575,97,0.635862724612407
11,1577,4,0.741366846796833
11,1690,78,0.647063441648059
